scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
catch24,,10,358.2009623926133,35.82009623926133,1.4044281742392106,0.0693231936395822
