ankle_acc16_x,ankle_acc16_y,ankle_acc16_z,ankle_acc6_x,ankle_acc6_y,ankle_acc6_z,ankle_gyro_x,ankle_gyro_y,ankle_gyro_z,ankle_mag_x,ankle_mag_y,ankle_mag_z,ankle_temperature,n_test
0.14163259898668476,0.08288151164010901,0.0054858527027896575,0.14298631812867107,0.06639771285703573,0.012206733037585361,0.04020830861898466,0.016559376316175482,0.10689127030163956,0.142369565858851,0.053601486624212734,0.14680024106100256,0.04197902386625849,34388
0.1521324549253194,0.06873250526389535,0.012163696387881708,0.15881908900921313,0.06985659937358406,0.018381253281378043,0.03881219818464189,0.017037084887514545,0.10259626100194912,0.11820128256926,0.036971742171744336,0.15601865576206939,0.05027717718154901,37201
0.15040515534752777,0.06842954593782499,0.01239752154961882,0.1431996955002982,0.07618614992916502,0.019116893731098632,0.041604306286789766,0.018778090713742198,0.10102574599623969,0.11917791326374061,0.04718157318394284,0.14662469042829124,0.0558727181317203,34868
0.13596709800578,0.06472795812444479,0.012074937100493295,0.17751150241660527,0.06874988747304728,0.01663325268299483,0.03583314760535656,0.015467567810091051,0.10863912454489748,0.12012396017505796,0.03866263893806248,0.14822104258122867,0.0573878825419402,36238
0.1395298153573254,0.06685272928835301,0.009351255260987202,0.15092736361276884,0.07117864612993187,0.014476518421632624,0.04145206733337393,0.019529746300174768,0.10558989283466308,0.1444315272585381,0.046172488204315736,0.13660240058754045,0.053905549410394896,37843
0.13540074708932096,0.0668179562421973,0.012975902825755274,0.16863362977442997,0.07124732999860675,0.017223951374423882,0.042329962111623695,0.01818552667511868,0.11043874248577693,0.1315927035472782,0.04306830388422262,0.13057665595682108,0.05150858803442478,35969
0.14231533233461047,0.0598030799425592,0.008822154256819082,0.16018507971024165,0.07278750660879882,0.017147379563229738,0.036449363928360685,0.01652284584552985,0.10058919788566019,0.1147102327708209,0.047309250480133534,0.15166003270758882,0.07169854396564718,35536
0.11389887281858099,0.09380925528139235,0.0056984206171942515,0.11018911939508613,0.11523828904714425,0.008870067911620797,0.03647038783348867,0.012979337100321198,0.10062917597302266,0.11193927680580068,0.0679303257077246,0.18016577062099529,0.04218170088762814,36481
