RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9620850237354848,0.7282756310419847,0.6345791009376947,0.9768828623969227,0.9150791846217361,0.9099967164754905,0.7974076723166459,0.794363520940641,pamap2D
