run,fold,test_bases,RF
I_incremental_D_,0,[0],0.5063048245614035
I_incremental_D_,1,[1],0.7375827814569537
I_incremental_D_,2,[2],0.644939493949395
I_incremental_D_,3,[3],0.8046623794212219
I_incremental_D_,4,[4],0.5511789924973205
I_incremental_D_,5,[5],0.6727707006369427
I_incremental_D_,6,[6],0.699582027168234
I_incremental_D_,7,[7],0.5434543454345434
I_incremental_D_,8,[8],0.5770285087719298
I_incremental_D_,9,[9],0.5282215122470714
I_incremental_D_,10,[10],0.5207023060796646
I_incremental_D_,11,[11],0.7748112189859763
