RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.7569786691814939,0.7184845868776051,0.5607815702224188,0.7886569240911433,0.8113834478822749,0.9613301500127296,0.0,0.0,0.26841555576019394,0.2646079625714645,0.17330760836218007,0.13890118895778591,smartphone
