run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.47678976686610275
I_recorrente_D_,1,[1],0.7056443455391462
I_recorrente_D_,2,[2],0.5343618513323983
I_recorrente_D_,3,[3],0.4974039460020768
I_recorrente_D_,4,[4],0.662470663537444
I_recorrente_D_,5,[5],0.6478636076615449
I_recorrente_D_,6,[6],0.6688246004450739
I_recorrente_D_,7,[7],0.5080225046884768
I_recorrente_D_,8,[8],0.5429778247096093
I_recorrente_D_,9,[9],0.5722300140252454
I_recorrente_D_,10,[10],0.7449129431508286
I_recorrente_D_,11,[11],0.41704131877542283
