run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.2044919268578426
I_recorrente_I_,1,[1],0.38804675414082734
I_recorrente_I_,2,[2],0.001580005745475438
I_recorrente_I_,3,[3],0.3023464346191272
I_recorrente_I_,4,[4],0.1701809267882226
I_recorrente_I_,5,[5],0.16094461598487753
I_recorrente_I_,6,[6],0.11643192488262911
I_recorrente_I_,7,[7],0.19587761558383665
I_recorrente_I_,8,[8],0.11003274087932648
I_recorrente_I_,9,[9],0.20040890979441398
I_recorrente_I_,10,[10],0.38304210366608976
I_recorrente_I_,11,[11],0.48182339912300365
