run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.173572459286745
I_recorrente_I_,1,[1],0.48443701692082725
I_recorrente_I_,2,[2],0.0023290281600677537
I_recorrente_I_,3,[3],0.33492425814484333
I_recorrente_I_,4,[4],0.24641196684859512
I_recorrente_I_,5,[5],0.2515195975686439
I_recorrente_I_,6,[6],0.25561739847454135
I_recorrente_I_,7,[7],0.2989346145811573
I_recorrente_I_,8,[8],0.20059688765721595
I_recorrente_I_,9,[9],0.29619181946403383
I_recorrente_I_,10,[10],0.4836655023628519
I_recorrente_I_,11,[11],0.48675965231453405
