run,fold,test_bases,RF
I_D_I_,0,[0],0.042899408284023666
I_D_I_,1,[1],0.46915704104202505
I_D_I_,2,[2],0.3274725274725275
I_D_I_,3,[3],0.45600804424333835
I_D_I_,4,[4],0.3064790099490415
I_D_I_,5,[5],0.22520561199806483
I_D_I_,6,[6],0.4336996336996337
I_D_I_,7,[7],0.4232047022744697
I_D_I_,8,[8],0.03193033381712627
I_D_I_,9,[9],0.2753438614365767
I_D_I_,10,[10],0.3256328336200541
I_D_I_,11,[11],0.1955021722463583
