run,fold,test_bases,RF
I_incremental_D_,0,[0],0.1066337719298245
I_incremental_D_,1,[1],0.3316777041942604
I_incremental_D_,2,[2],0.0588558855885588
I_incremental_D_,3,[3],0.2478563772775991
I_incremental_D_,4,[4],0.3362808145766345
I_incremental_D_,5,[5],0.1523354564755838
I_incremental_D_,6,[6],0.3785266457680251
I_incremental_D_,7,[7],0.289053905390539
I_incremental_D_,8,[8],0.4418859649122807
I_incremental_D_,9,[9],0.3828541001064963
I_incremental_D_,10,[10],0.1716457023060796
I_incremental_D_,11,[11],0.2497303128371089
I_incremental_D_,0,[0],0.10663377192982457
I_incremental_D_,1,[1],0.33167770419426046
I_incremental_D_,2,[2],0.05885588558855886
I_incremental_D_,3,[3],0.24785637727759915
I_incremental_D_,4,[4],0.3362808145766345
I_incremental_D_,5,[5],0.15233545647558386
I_incremental_D_,6,[6],0.3785266457680251
I_incremental_D_,7,[7],0.28905390539053905
I_incremental_D_,8,[8],0.4418859649122807
I_incremental_D_,9,[9],0.3828541001064963
I_incremental_D_,10,[10],0.17164570230607967
I_incremental_D_,11,[11],0.24973031283710895
