run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.2448162968352128
D_recorrente_I_,1,[1],0.7184986595174263
D_recorrente_I_,2,[2],0.2950635751682872
D_recorrente_I_,3,[3],0.03345454545454545
D_recorrente_I_,4,[4],0.3854657484595868
D_recorrente_I_,5,[5],0.5461165048543689
D_recorrente_I_,6,[6],0.5586529466791393
D_recorrente_I_,7,[7],0.6164629762760604
D_recorrente_I_,8,[8],0.29386849536103266
D_recorrente_I_,9,[9],0.6244028662420382
D_recorrente_I_,10,[10],0.5461371270499901
D_recorrente_I_,11,[11],0.30190406444525814
