scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,CUSUM,0.2819193955510849,0.028191939555108493,0.0047838559764003365,363.8604175914079,36.38604175914079,0.05667195437783376,48.523418782278895,4.8523418782278895,0.1512443236454163,5.244401061907411,0.5244401061907411,0.05486281629664959,417.9101568311453,41.79101568311453,0.13148596658722722,0.00664143861102668,0.0001813518925240118,0.00645107291344139,0.00019990416732071172,7305696,811744
drift,CUSUM,0.4193178284913298,0.04193178284913298,0.00655296593782346,362.9389628376812,36.29389628376812,0.09160310423544002,34.27931553684175,3.427931553684175,0.07220839563303683,3.7669656239449973,0.3766965623944997,0.03126909996384696,401.40456182695925,40.14045618269593,0.07986641118497027,0.00466981816103449,8.479608912443914e-05,0.0046183904510948,3.022499159053937e-05,7340526,815614
