scenario,detector,mem_X_train_mb__mean,mem_X_train_mb__std,mem_X_train_mb__max,mem_X_train_mb__min,mem_X_test_mb__mean,mem_X_test_mb__std,mem_X_test_mb__max,mem_X_test_mb__min,n_train_cols__max,mem_catch22_cache_mb__mean
baseline,,33.602387237548825,0.3070762246439509,34.095096588134766,33.17535781860352,3.7337104797363283,0.30707622464395135,4.160739898681641,3.24100112915039,6,0.0
catch24,,803.2211219787598,7.3698293914548225,815.0461463928223,792.9724159240723,89.24690322875978,7.369829391454838,99.49560928344728,77.42187881469727,144,892.471549987793
catch24_drift,CUSUM,869.5135047912597,7.983981840742729,882.3239479064941,858.4107398986816,96.61272354125977,7.983981840742726,107.71548843383788,83.80228042602539,156,891.812370300293
drift,CUSUM,67.20464859008788,0.6141524492879042,68.19006729125977,66.35058975219727,7.467295074462891,0.6141524492879026,8.321353912353516,6.481876373291016,12,0.0
