fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,baseline,,0.0,0.0,0.0451120156794786,0.0034630987793207,0.0485751144587993,735998,79616,6.129366612338437e-05,4.349752285119469e-05,0.0
1,baseline,,0.0,0.0,0.0382383335381746,0.0025220531970262,0.0407603867352008,739893,75721,5.168089647851058e-05,3.3307182908654834e-05,0.0
2,baseline,,0.0,0.0,0.0424804501235485,0.0023652613162994,0.0448457114398479,744816,70798,5.703482487426224e-05,3.3408589455908905e-05,0.0
3,baseline,,0.0,0.0,0.043854096904397,0.0031534936279058,0.0470075905323028,741143,74471,5.917089806474191e-05,4.23452569175363e-05,0.0
4,baseline,,0.0,0.0,0.0542500354349613,0.0049482155591249,0.0591982509940862,737292,78322,7.358012216999685e-05,6.31778498905154e-05,0.0
5,baseline,,0.0,0.0,0.0460642352700233,0.0059438087046146,0.0520080439746379,728444,87170,6.323648114340065e-05,6.818640248496776e-05,0.0
6,baseline,,0.0,0.0,0.0567375179380178,0.0070682596415281,0.0638057775795459,727418,88196,7.799850696300868e-05,8.014263278978786e-05,0.0
7,baseline,,0.0,0.0,0.0406596753746271,0.0051603931933641,0.0458200685679912,731202,84412,5.560662494717891e-05,6.113340749377036e-05,0.0
8,baseline,,0.0,0.0,0.0441938079893589,0.0051603931933641,0.049354201182723,724724,90890,6.098019106495563e-05,5.677624813911479e-05,0.0
9,baseline,,0.0,0.0,0.0396286007016897,0.0058113187551498,0.0454399194568395,729596,86018,5.4315814096691485e-05,6.755933357145995e-05,0.0
0,catch24,,0.0,0.0,0.6585962604731321,0.0661512948572635,0.7247475553303957,733055,79289,0.0008984268035456,0.0008343060810107,3265.496956031769
1,catch24,,0.0,0.0,0.6006756406277418,0.0616899076849222,0.662365548312664,736950,75394,0.0008150833036539,0.0008182336483662,3265.496956031769
2,catch24,,0.0,0.0,0.6117818299680948,0.0592887960374355,0.6710706260055304,741873,70471,0.0008246449594042,0.0008413219059958,3265.496956031769
3,catch24,,0.0,0.0,0.618809400126338,0.0619225241243839,0.6807319242507219,738200,74144,0.0008382679492364,0.0008351656792779,3265.496956031769
4,catch24,,0.0,0.0,0.6208657138049603,0.0649675484746694,0.6858332622796297,734349,77995,0.0008454640965058,0.0008329706836934,3265.496956031769
5,catch24,,0.0,0.0,1.0213961917907,0.1358342003077268,1.1572303920984268,725501,86843,0.0014078494609803,0.0015641352821497,3265.496956031769
6,catch24,,0.0,0.0,0.6726208012551069,0.0746712926775217,0.7472920939326286,724475,87869,0.0009284251371753,0.0008498024636393,3265.496956031769
7,catch24,,0.0,0.0,0.7156400959938765,0.0756779834628105,0.791318079456687,728259,84085,0.0009826725052404,0.0009000176424191,3265.496956031769
8,catch24,,0.0,0.0,0.6173346918076277,0.0776629466563463,0.694997638463974,721781,90563,0.0008552936303499,0.000857557133226,3265.496956031769
