run,fold,RF
HDDMWeighted,0.0,0.6143923619927886
HDDMWeighted,1.0,0.6290448560589155
HDDMWeighted,2.0,0.5227354932051879
HDDMWeighted,3.0,0.8001619813982652
HDDMWeighted,4.0,0.6820774305464294
HDDMWeighted,5.0,0.76256960478066
HDDMWeighted,6.0,0.6448247806125414
HDDMWeighted,7.0,0.5016255498183209
HDDMWeighted,8.0,0.6679533508541393
HDDMWeighted,9.0,0.9222428419936374
