RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9907212171233574,0.9306784870503738,0.9059732877672437,0.9659505817672737,0.8620567716227571,0.8155327394848847,0.9095525982344919,0.9308173179242076,pamap2D
