run,fold,test_bases,RF
I_incremental_D_,0,[0],0.4761513157894737
I_incremental_D_,1,[1],0.7193708609271523
I_incremental_D_,2,[2],0.7233223322332233
I_incremental_D_,3,[3],0.7553590568060021
I_incremental_D_,4,[4],0.6221864951768489
I_incremental_D_,5,[5],0.7415074309978769
I_incremental_D_,6,[6],0.6381922675026124
I_incremental_D_,7,[7],0.588008800880088
I_incremental_D_,8,[8],0.6055372807017544
I_incremental_D_,9,[9],0.6719914802981896
I_incremental_D_,10,[10],0.7211740041928721
I_incremental_D_,11,[11],0.5865695792880259
