run,fold,test_bases,RF
I_incremental_D_,0,[0],0.07708129345246238
I_incremental_D_,1,[1],0.2870552449132761
I_incremental_D_,2,[2],0.05196748261929253
I_incremental_D_,3,[3],0.21008526180126327
I_incremental_D_,4,[4],0.3082485560196294
I_incremental_D_,5,[5],0.11914798370179333
I_incremental_D_,6,[6],0.404507333462349
I_incremental_D_,7,[7],0.31059826292964626
I_incremental_D_,8,[8],0.4144990558349209
I_incremental_D_,9,[9],0.3549922016245294
I_incremental_D_,10,[10],0.1517079362157278
I_incremental_D_,11,[11],0.26586737943202615
