run,fold,test_bases,RF
D_incremental_D_,0,[0],0.39389463318562284
D_incremental_D_,1,[1],0.7602805999032414
D_incremental_D_,2,[2],0.43028322440087147
D_incremental_D_,3,[3],0.6430602222796589
D_incremental_D_,4,[4],0.5459350616662472
D_incremental_D_,5,[5],0.29013939081053175
D_incremental_D_,6,[6],0.46433805569125547
D_incremental_D_,7,[7],0.5947712418300654
D_incremental_D_,8,[8],0.3978328173374613
D_incremental_D_,9,[9],0.4858339492485834
D_incremental_D_,10,[10],0.5245541838134431
D_incremental_D_,11,[11],0.4784061696658098
