feature,feature_importance_mdi
left_wrist_gyro_y__mean,0.1008004667637126
left_wrist_acc_x__SD,0.08670961754312125
left_wrist_acc_x__mean,0.0769966815120477
left_wrist_acc_y__SD,0.05780751032505913
left_wrist_gyro_x__SD,0.055030076109211616
left_wrist_gyro_x__mean,0.04959156753059324
left_wrist_gyro_y__SD,0.048200237315072364
left_wrist_acc_z__SD,0.04539501385204362
left_wrist_acc_z__mean,0.039868019262443884
left_wrist_acc_y__mean,0.019631616615207393
left_wrist_gyro_x__stretch_decreasing,0.01825161884441441
left_wrist_gyro_x__entropy_pairs,0.01748693398884017
left_wrist_acc_x__centroid_freq,0.015932820156815384
left_wrist_acc_x__high_fluctuation,0.014429941877246113
left_wrist_gyro_y__entropy_pairs,0.014276381720689603
left_wrist_gyro_x__centroid_freq,0.013547920120365362
left_wrist_gyro_x__acf_first_min,0.012811391829861647
left_wrist_gyro_x__forecast_error,0.012570349493848037
left_wrist_acc_x__ami2,0.0123258081005573
left_wrist_acc_y__mode_10,0.012228157520308978
left_wrist_acc_z__entropy_pairs,0.011433020854555814
left_wrist_acc_x__forecast_error,0.011163948825421478
left_wrist_gyro_x__ami2,0.01037354159717399
left_wrist_acc_x__acf_timescale,0.010177884081897586
left_wrist_gyro_y__centroid_freq,0.009728912235882329
left_wrist_acc_x__entropy_pairs,0.009348318207261001
left_wrist_acc_x__acf_first_min,0.007844298432324521
left_wrist_gyro_x__acf_timescale,0.007301376277789994
left_wrist_gyro_y__low_freq_power,0.007248200577068787
left_wrist_acc_x__periodicity,0.007225851277077144
left_wrist_gyro_y__acf_timescale,0.0071134104477732305
left_wrist_gyro_y__forecast_error,0.0068828575270218195
left_wrist_gyro_y__ami2,0.006653607358932367
left_wrist_acc_y__high_fluctuation,0.006530845210124492
left_wrist_acc_z__high_fluctuation,0.0065249803852237874
left_wrist_acc_z__acf_timescale,0.0062113617622060096
left_wrist_acc_x__stretch_high,0.006067944417431739
left_wrist_acc_z__low_freq_power,0.006064282661646263
left_wrist_acc_x__low_freq_power,0.005877837964023337
left_wrist_gyro_x__low_freq_power,0.005773715565692426
left_wrist_gyro_x__ami_timescale,0.005561015039479196
left_wrist_acc_x__stretch_decreasing,0.005351319861761094
left_wrist_acc_y__whiten_timescale,0.005180271455955787
left_wrist_acc_z__acf_first_min,0.0051325073190440235
left_wrist_gyro_y__stretch_decreasing,0.004988675345964031
left_wrist_acc_y__mode_5,0.004980612860451182
left_wrist_acc_x__whiten_timescale,0.00468153858760606
left_wrist_acc_y__low_freq_power,0.004579158800180562
left_wrist_acc_z__ami_timescale,0.004302764698298534
left_wrist_acc_z__centroid_freq,0.004167232166598183
left_wrist_acc_y__periodicity,0.003994543712487093
left_wrist_acc_z__stretch_decreasing,0.0036576146478858153
left_wrist_acc_z__ami2,0.0034001478497116427
left_wrist_acc_z__forecast_error,0.003245796392686552
left_wrist_gyro_x__periodicity,0.003156654603732444
left_wrist_acc_y__acf_first_min,0.0029781863730851538
left_wrist_gyro_y__high_fluctuation,0.0029102273734423942
left_wrist_gyro_x__embedding_dist,0.0028003790245685087
left_wrist_acc_x__dfa,0.002727587476254301
left_wrist_gyro_y__whiten_timescale,0.002644016402744018
left_wrist_acc_y__acf_timescale,0.002543089655779772
left_wrist_acc_y__entropy_pairs,0.0022993944557016884
left_wrist_acc_y__forecast_error,0.002298180804746696
left_wrist_gyro_y__stretch_high,0.00225594793881045
left_wrist_gyro_x__high_fluctuation,0.0019763341142460525
left_wrist_acc_x__ami_timescale,0.001972875535391944
left_wrist_acc_x__embedding_dist,0.0018343904229739189
left_wrist_acc_y__ami_timescale,0.0018039322944855497
left_wrist_acc_y__dfa,0.001793048765426481
left_wrist_acc_y__rs_range,0.0017060644125944586
left_wrist_gyro_y__embedding_dist,0.0017031877266157703
left_wrist_acc_y__stretch_decreasing,0.0016019722444245827
left_wrist_gyro_y__acf_first_min,0.0014142054596394092
left_wrist_acc_y__centroid_freq,0.0014097027760385057
left_wrist_acc_z__periodicity,0.001321765575770123
left_wrist_acc_y__stretch_high,0.0013101194321241798
left_wrist_gyro_y__ami_timescale,0.0011274313895504391
left_wrist_acc_x__mode_10,0.0011020301835162134
left_wrist_acc_x__rs_range,0.0009447798218290245
left_wrist_acc_x__transition_matrix,0.0009225394940769347
left_wrist_acc_z__stretch_high,0.0008634008042318624
left_wrist_gyro_x__stretch_high,0.0006430062259689443
left_wrist_acc_z__dfa,0.0006100626997398046
left_wrist_acc_x__mode_5,0.0005072101077650805
left_wrist_acc_z__embedding_dist,0.00046288866102574505
left_wrist_gyro_x__whiten_timescale,0.0004276023086483534
left_wrist_acc_y__trev,0.00041594711529780706
left_wrist_acc_y__ami2,0.0003655665248077376
left_wrist_gyro_x__dfa,0.00036419768493984635
left_wrist_acc_y__embedding_dist,0.0003521906574535
left_wrist_acc_z__whiten_timescale,0.0002857269492522127
left_wrist_acc_x__trev,0.00017148264858868583
left_wrist_gyro_x__mode_5,0.00016614502131727488
left_wrist_acc_z__transition_matrix,0.00013554592455073503
left_wrist_acc_y__transition_matrix,0.00013021690352978368
left_wrist_gyro_x__mode_10,0.0001278057553043376
