scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
catch24,,10,412.2514188978821,41.22514188978821,0.7763144833931719,0.07973245584695739
