RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9842787252524892,0.9284019350443722,0.8340209968467474,0.9748494059630589,0.872835597659524,0.8655556801279597,0.880980759753012,0.8486634750319999,pamap2D
