run,fold,test_bases,RF
I_incremental_D_,0,[0],0.5794310862053633
I_incremental_D_,1,[1],0.7267809317439412
I_incremental_D_,2,[2],0.5978119677395468
I_incremental_D_,3,[3],0.7246274172276921
I_incremental_D_,4,[4],0.6039353830404819
I_incremental_D_,5,[5],0.5937871759897103
I_incremental_D_,6,[6],0.6330151425664711
I_incremental_D_,7,[7],0.6584152696269592
I_incremental_D_,8,[8],0.7036612692367611
I_incremental_D_,9,[9],0.7149601324453896
I_incremental_D_,10,[10],0.6512637824179192
I_incremental_D_,11,[11],0.6508099724048366
