run,fold,test_bases,RF
I_incremental_D_,0,[0],0.578125
I_incremental_D_,1,[1],0.727924944812362
I_incremental_D_,2,[2],0.5954345434543454
I_incremental_D_,3,[3],0.7194533762057878
I_incremental_D_,4,[4],0.6085209003215434
I_incremental_D_,5,[5],0.6000530785562632
I_incremental_D_,6,[6],0.6306165099268548
I_incremental_D_,7,[7],0.652915291529153
I_incremental_D_,8,[8],0.7042214912280702
I_incremental_D_,9,[9],0.7161874334398296
I_incremental_D_,10,[10],0.6514675052410901
I_incremental_D_,11,[11],0.6707119741100324
