run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6609832338732594
I_incremental_D_,1,[1],0.674964234620887
I_incremental_D_,2,[2],0.6392928428856572
I_incremental_D_,3,[3],0.678601165695254
I_incremental_D_,4,[4],0.6983069664168748
I_incremental_D_,5,[5],0.7054135751580104
I_incremental_D_,6,[6],0.7031630170316302
I_incremental_D_,7,[7],0.7082976903336184
I_incremental_D_,8,[8],0.6570048309178744
I_incremental_D_,9,[9],0.7485525227460711
I_incremental_D_,10,[10],0.6891781936533767
I_incremental_D_,11,[11],0.721709974853311
