run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6627105785622309
I_incremental_D_,1,[1],0.6677328335029195
I_incremental_D_,2,[2],0.6437998419874211
I_incremental_D_,3,[3],0.6782028151900823
I_incremental_D_,4,[4],0.6876158271311485
I_incremental_D_,5,[5],0.6943574089537301
I_incremental_D_,6,[6],0.7104200513528052
I_incremental_D_,7,[7],0.7141044181497443
I_incremental_D_,8,[8],0.6689201853895508
I_incremental_D_,9,[9],0.7461586643331576
I_incremental_D_,10,[10],0.6944784295789722
I_incremental_D_,11,[11],0.7130955624950609
