RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.8691784552447526,0.7732737662780235,0.8173256858297284,0.8432186095459767,0.16307285254015533,0.16300830136121763,0.5868763924092083,0.6973325218119989,pamap2D
