scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
catch24,,10,1228.5814151298255,122.85814151298254,1.127566075016628,0.3673071587859581
