fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24,,0.0,0.0,0.6718934364616871,0.07773729600012302,0.7496307324618101,332336,39313,0.0020217293235210362,0.001977394144433725,2246.24951078929
1,catch24,,0.0,0.0,0.6198938265442848,0.0830437932163477,0.7029376197606325,333012,38637,0.001861475942441368,0.002149333364814755,2246.24951078929
2,catch24,,0.0,0.0,0.8870616983622313,0.08666567504405975,0.973727373406291,333442,38207,0.002660317831473633,0.002268319288194827,2246.24951078929
3,catch24,,0.0,0.0,0.7127467077225447,0.07589252293109894,0.7886392306536436,333671,37978,0.002136076277898123,0.0019983285831560098,2246.24951078929
4,catch24,,0.0,0.0,0.7051341999322176,0.07405619323253632,0.7791903931647539,334903,36746,0.002105487857475799,0.0020153538679730126,2246.24951078929
5,catch24,,0.0,0.0,0.9608164746314287,0.0971068274229765,1.0579233020544052,337304,34345,0.002848517878920584,0.0028273934320272674,2246.24951078929
6,catch24,,0.0,0.0,0.7089348267763853,0.06676300056278706,0.7756978273391724,335115,36534,0.0021154971480727073,0.0018274210478673853,2246.24951078929
7,catch24,,0.0,0.0,0.6993747483938932,0.06696904450654984,0.7663437929004431,335190,36459,0.0020865024266651547,0.0018368316329726497,2246.24951078929
8,catch24,,0.0,0.0,0.6970209367573261,0.06685721501708031,0.7638781517744064,333998,37651,0.0020869015286239024,0.0017757088793678869,2246.24951078929
9,catch24,,0.0,0.0,0.7058590538799763,0.06482767127454281,0.7706867251545191,335870,35779,0.0021015841065887882,0.0018118916480209847,2246.24951078929
