RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9818988303149082,0.9168290929300966,0.8894711236907783,0.8927906272012862,0.5341245363234652,0.2617675206042168,0.8897003566900706,0.9232715123191128,pamap2D
