feature,feature_importance_mdi
gyro_x__mean,0.07668678183409848
acc_x__mean,0.07388923153769901
acc_x__SD,0.04751145712848402
gyro_x__SD,0.0440557707535191
gyro_z__SD,0.03951503539780282
acc_z__SD,0.039097395224302084
acc_y__SD,0.03648555849476811
gyro_y__SD,0.036184348488161114
acc_x__forecast_error,0.03433294171246098
acc_y__mean,0.027399886118989115
acc_z__mean,0.026247410399986248
gyro_x__high_fluctuation,0.02506568845218586
acc_y__high_fluctuation,0.022740729095321544
gyro_y__high_fluctuation,0.020957836610478953
gyro_y__mean,0.019825645375953743
acc_z__high_fluctuation,0.015883391979674637
acc_x__high_fluctuation,0.013941514409054034
acc_x__trev,0.013847899852308209
acc_x__centroid_freq,0.013781132195048614
gyro_y__low_freq_power,0.0134454566882414
acc_y__acf_timescale,0.013262303330037044
gyro_x__whiten_timescale,0.012764545002627506
acc_y__whiten_timescale,0.012583711312078036
gyro_z__centroid_freq,0.01240432196169328
acc_y__entropy_pairs,0.010438497853815676
gyro_z__high_fluctuation,0.010247643973523542
gyro_y__stretch_high,0.010194712937316146
gyro_z__acf_first_min,0.010161163656688869
acc_z__stretch_decreasing,0.009833251864444397
gyro_z__low_freq_power,0.009587679798825672
gyro_z__forecast_error,0.009130549405646931
acc_y__trev,0.008703836952218541
acc_z__entropy_pairs,0.008566473742438284
acc_x__periodicity,0.008439369882138939
acc_y__forecast_error,0.0073707823191453865
gyro_y__acf_timescale,0.007299531384536656
acc_x__low_freq_power,0.007245769277572525
acc_z__acf_timescale,0.00716782749308451
gyro_y__acf_first_min,0.006894335726739971
acc_y__centroid_freq,0.006620477732904818
gyro_z__acf_timescale,0.006527143538566319
acc_x__acf_timescale,0.006375705599897738
acc_z__low_freq_power,0.006032201055809155
acc_x__acf_first_min,0.005713833386863454
gyro_y__forecast_error,0.005471749725285547
acc_x__stretch_high,0.0047716813161865525
gyro_y__periodicity,0.004565419439240221
acc_x__embedding_dist,0.004538037331273521
gyro_z__entropy_pairs,0.004466284863506149
gyro_z__periodicity,0.004206383540894989
gyro_x__acf_timescale,0.004184224025244909
acc_x__entropy_pairs,0.004001361061877114
acc_y__stretch_high,0.003991349694511242
gyro_z__ami2,0.003979886444287717
acc_x__whiten_timescale,0.003856594984454823
gyro_y__entropy_pairs,0.003727886347397405
gyro_x__low_freq_power,0.0036410284875013008
gyro_z__rs_range,0.0035431048035605315
gyro_y__centroid_freq,0.0035263698970351065
acc_z__trev,0.0032773441842963635
gyro_z__mean,0.0032248471284501375
acc_z__centroid_freq,0.0028854820835503637
acc_x__ami2,0.002861914191668301
acc_z__forecast_error,0.002844697641689718
acc_x__rs_range,0.0027148941759592986
gyro_z__whiten_timescale,0.002647600677623356
acc_y__stretch_decreasing,0.002572629768401341
gyro_x__stretch_high,0.0025407392549236046
gyro_x__dfa,0.0025116676416688986
acc_y__transition_matrix,0.002505367405854743
acc_z__whiten_timescale,0.0024856827959492903
gyro_x__centroid_freq,0.0024587722525757968
gyro_x__acf_first_min,0.0022506501297326863
gyro_z__embedding_dist,0.0021725660040212884
gyro_x__entropy_pairs,0.002138317597791583
acc_y__low_freq_power,0.002074413732267818
gyro_x__rs_range,0.0020467671076467887
acc_z__transition_matrix,0.0020304003796784978
gyro_x__forecast_error,0.0020195837052966008
gyro_x__periodicity,0.0019003329242993235
acc_x__stretch_decreasing,0.001857809064140264
gyro_y__stretch_decreasing,0.0017688599630355144
gyro_y__ami_timescale,0.001753072522838756
acc_y__periodicity,0.0015628967300689162
acc_z__acf_first_min,0.0014192958050349654
acc_y__embedding_dist,0.0013583937392884372
acc_z__rs_range,0.0013551667309689213
acc_x__ami_timescale,0.0012754107523948487
acc_y__acf_first_min,0.0012717916253394686
gyro_z__ami_timescale,0.0012469350882081739
acc_z__periodicity,0.0012172775851904138
gyro_x__stretch_decreasing,0.001205761776488368
gyro_y__whiten_timescale,0.0012041523731782249
acc_z__embedding_dist,0.0011883627559238512
gyro_y__embedding_dist,0.0011738836255468146
acc_x__transition_matrix,0.0011118435736446437
gyro_x__embedding_dist,0.0009802749661891148
acc_z__ami2,0.0008059314624263923
acc_z__stretch_high,0.0007492282167372801
gyro_z__stretch_decreasing,0.000602892335098963
gyro_y__ami2,0.0005315483635967813
acc_y__ami2,0.0005103820758040043
acc_x__mode_10,0.0004735098779482277
gyro_x__ami2,0.00035261175331741394
acc_y__ami_timescale,0.000338572272166065
gyro_x__transition_matrix,0.0003301778184558267
gyro_y__dfa,0.0003013164799968486
gyro_z__stretch_high,0.00027150076966185783
gyro_z__dfa,0.0002639434842752238
gyro_x__ami_timescale,0.00024515200786516284
gyro_y__trev,0.00021751948342117988
acc_z__ami_timescale,0.00019916453397684234
gyro_y__transition_matrix,0.00019488154784635047
gyro_x__trev,0.00017613914998536453
gyro_z__mode_10,0.00014252610630895136
acc_x__outlier_timing_pos,0.00013545800668187972
acc_x__outlier_timing_neg,0.00011450458631068476
gyro_z__transition_matrix,0.00011023703118130975
acc_x__mode_5,0.00010935777323821519
acc_y__rs_range,0.00010531654865476907
gyro_z__mode_5,7.930811290879957e-05
gyro_x__mode_10,7.359985576151036e-05
acc_z__dfa,6.564369873760366e-05
gyro_y__rs_range,5.900079974062483e-05
gyro_z__trev,5.5198181226802434e-05
gyro_x__outlier_timing_pos,5.187451323759033e-05
acc_y__outlier_timing_neg,4.4889832467920054e-05
acc_z__outlier_timing_pos,4.3306980867480345e-05
gyro_x__mode_5,4.149363087581638e-05
acc_z__mode_5,3.950714695610164e-05
gyro_y__mode_10,2.2648763281762733e-05
gyro_x__outlier_timing_neg,1.4599893951291885e-05
acc_y__outlier_timing_pos,1.439120275278145e-05
acc_y__mode_10,1.3187417897080812e-05
acc_z__mode_10,1.088017521407362e-05
acc_x__dfa,1.0536102838564345e-05
gyro_y__outlier_timing_neg,8.625071267339655e-06
acc_z__outlier_timing_neg,7.370873924058702e-06
gyro_y__mode_5,5.975698143450373e-06
gyro_z__outlier_timing_pos,2.2732130960333847e-06
acc_y__dfa,1.8846836924565144e-06
gyro_z__outlier_timing_neg,1.8082039185187917e-06
acc_y__mode_5,1.3892912376698115e-06
gyro_y__outlier_timing_pos,7.326108149709505e-07
