scenario,detector,n_folds,t_fit_scaler_total_s,t_deteccao_total_s,t_extracao_treino_total_s,t_extracao_teste_total_s,t_catch22_extracao_unica_s,t_total_extracao_todos_folds_s,t_total_extracao_mean_s,t_total_extracao_std_s,t_por_amostra_treino_ms_mean,t_por_amostra_teste_ms_mean
catch24_drift,PageHinkley,7,0.2511623911559582,32.97209143638611,20.640709483996034,3.470664458349347,3389.6340770144016,3446.968704784289,8.190661109983921,0.04836565306930208,0.006137479440735642,0.006203100497652187
