run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.5123210016580525
I_recorrente_D_,1,[1],0.5187595523265478
I_recorrente_D_,2,[2],0.6088183980341793
I_recorrente_D_,3,[3],0.369080532754575
I_recorrente_D_,4,[4],0.4881435046292357
I_recorrente_D_,5,[5],0.678205227611955
I_recorrente_D_,6,[6],0.5799167819768498
I_recorrente_D_,7,[7],0.5792861932572816
I_recorrente_D_,8,[8],0.5383349126390857
I_recorrente_D_,9,[9],0.54697581174684
I_recorrente_D_,10,[10],0.6116972863988597
I_recorrente_D_,11,[11],0.5645546480432633
