fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,baseline,,0.0,0.0,0.0160599146038293,0.0020190998911857,0.0180790144950151,254136,34388,6.319417400065077e-05,5.871524634133304e-05,0.0
1,baseline,,0.0,0.0,0.0168496090918779,0.0026541650295257,0.0195037741214036,251323,37201,6.704364141713229e-05,7.134660437960691e-05,0.0
2,baseline,,0.0,0.0,0.0755605418235063,0.0072490014135837,0.0828095432370901,253656,34868,0.0002978858841245,0.0002078984000683,0.0
3,baseline,,0.0,0.0,0.0330983810126781,0.0046530812978744,0.0377514623105526,252286,36238,0.0001311938871466,0.0001284033693325,0.0
4,baseline,,0.0,0.0,0.0219248868525028,0.002812772989273,0.0247376598417758,250681,37843,8.746130282112654e-05,7.432743147406578e-05,0.0
5,baseline,,0.0,0.0,0.0223523117601871,0.0022279284894466,0.0245802402496337,252555,35969,8.850472871329868e-05,6.194023991344324e-05,0.0
6,baseline,,0.0,0.0,0.0230410154908895,0.0023324079811573,0.0253734234720468,252988,35536,9.107552726172604e-05,6.563507376061748e-05,0.0
7,baseline,,0.0,0.0,0.0344349388033151,0.002694671973586,0.0371296107769012,252043,36481,0.000136623269852,7.386507972879259e-05,0.0
0,catch24,,0.0,0.0,0.4512209556996822,0.0608609821647405,0.5120819378644228,253233,34259,0.0017818410542847,0.0017764961664012,3602.3623231668025
1,catch24,,0.0,0.0,0.4443238340318203,0.0708470977842807,0.5151709318161011,250420,37072,0.0017743144877877,0.0019110675923683,3602.3623231668025
2,catch24,,0.0,0.0,0.4643716234713793,0.0751535985618829,0.5395252220332623,252753,34739,0.0018372546457267,0.0021633782941904,3602.3623231668025
3,catch24,,0.0,0.0,0.4750167280435562,0.0635511633008718,0.5385678913444281,251383,36109,0.0018896135699055,0.0017599812595439,3602.3623231668025
4,catch24,,0.0,0.0,0.4347402043640613,0.0684389639645814,0.5031791683286428,249778,37714,0.001740506387128,0.0018146832466612,3602.3623231668025
5,catch24,,0.0,0.0,0.6043878830969334,0.1379601005464792,0.7423479836434126,251652,35840,0.002401681222867,0.0038493331625691,3602.3623231668025
6,catch24,,0.0,0.0,0.6272842232137918,0.0697414185851812,0.6970256417989731,252085,35407,0.002488383772195,0.0019697070801022,3602.3623231668025
7,catch24,,0.0,0.0,0.5684758834540844,0.0697701778262853,0.6382460612803698,251140,36352,0.0022635816017125,0.0019192940643234,3602.3623231668025
0,drift,SEED,0.0472968854010105,29.694056183099747,2.5950306244194508,0.3463164400309324,32.68270013295114,254136,34388,0.0102111885935855,0.010070851460711,0.0
1,drift,SEED,0.0440396610647439,29.54875431396067,2.565591923892498,0.3794672768563032,32.53785317577422,251323,37201,0.0102083451331254,0.0102004590429371,0.0
2,drift,SEED,0.0448721703141927,29.421478398144245,2.59857283718884,0.3545138612389564,32.419437266886234,253656,34868,0.0102444761298326,0.0101673127577996,0.0
3,drift,SEED,0.0506584849208593,29.421889696270227,2.539852699264884,0.3673892151564359,32.37979009561241,252286,36238,0.010067354903819,0.010138231004924,0.0
4,drift,SEED,0.0424258075654506,29.560110561549664,2.5802804846316576,0.3903623595833778,32.57317921333015,250681,37843,0.0102930835788578,0.0103153121999677,0.0
5,drift,SEED,0.0432686507701873,29.36556861922145,2.551673823967576,0.3589624315500259,32.31947352550924,252555,35969,0.0101034381578966,0.0099797723470217,0.0
6,drift,SEED,0.0456445962190628,29.26801217533648,2.556788681074977,0.3615839034318924,32.23202935606241,252988,35536,0.0101063634681288,0.0101751436130091,0.0
7,drift,SEED,0.0501796938478946,29.30296085402369,2.5828460957854986,0.3802675828337669,32.316254226490855,252043,36481,0.0102476406636387,0.0104237159845883,0.0
0,catch24_drift,HDDMAverage,0.0893547721207141,29.92840149626136,3.401434665545821,0.4604654125869274,33.87965634651482,253233,34259,0.0134320355780874,0.0134407137565873,3599.489474600181
1,catch24_drift,HDDMAverage,0.0814008358865976,29.89956650696695,3.364029683172703,0.500795342028141,33.84579236805439,250420,37072,0.0134335503680724,0.0135087220011906,3599.489474600181
2,catch24_drift,HDDMAverage,0.0811443701386451,29.852104984223843,3.403764745220542,0.4665425401180982,33.80355663970113,252753,34739,0.0134667629868707,0.0134299358104176,3599.489474600181
3,catch24_drift,HDDMAverage,0.0838677734136581,29.823076624423265,3.407505996525288,0.4906125534325838,33.805062947794795,251383,36109,0.0135550375185485,0.0135869881035914,3599.489474600181
4,catch24_drift,HDDMAverage,0.0799903646111488,29.880025420337915,3.384292909875512,0.54740159958601,33.891710294410586,249778,37714,0.0135492033320609,0.0145145463113435,3599.489474600181
5,catch24_drift,HDDMAverage,0.0830418840050697,29.888459535315636,3.39506895840168,0.4807655103504658,33.84733588807285,251652,35840,0.0134911264698936,0.0134142162486179,3599.489474600181
6,catch24_drift,HDDMAverage,0.0844817385077476,30.07148052565753,3.4063052870333195,0.4796117004007101,34.04187925159931,252085,35407,0.0135125266756582,0.013545674595439,3599.489474600181
7,catch24_drift,HDDMAverage,0.0838655885308981,29.915958758443598,3.481143068522215,0.4893746487796306,33.97034206427634,251140,36352,0.0138613644521868,0.0134621107168692,3599.489474600181
