scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,HDDMAverage,0.6671473272144791,0.08339341590180989,0.0028760859024300617,239.2590738516301,29.90738423145376,0.07442558600734929,27.24354531429708,3.405443164287135,0.033857670609775396,3.915569307282567,0.4894461634103209,0.02679427523097487,271.0853358004242,33.88566697505303,0.08275883063564499,0.013537700922672313,0.00013889284640941583,0.013612863443007063,0.00036923597467479626,2012444,287492
drift,SEED,0.3683859501034017,0.04604824376292521,0.0030778233273632202,235.58283080160618,29.447853850200772,0.14386289649311904,20.570637170225382,2.5713296462781727,0.021173381548984554,2.9388630706816907,0.36735788383521134,0.014899848303468985,259.46071699261665,32.43258962407708,0.15255700895548946,0.01018523632861055,8.198442407125746e-05,0.010183849801369813,0.00013729040830204076,2019668,288524
