run,fold,test_bases,RF
I_incremental_D_,0,[0],0.08173843330707871
I_incremental_D_,1,[1],0.4426298306918853
I_incremental_D_,2,[2],0.038634948811201
I_incremental_D_,3,[3],0.2148797611204461
I_incremental_D_,4,[4],0.32456472642360645
I_incremental_D_,5,[5],0.41065965529682913
I_incremental_D_,6,[6],0.47672533038696663
I_incremental_D_,7,[7],0.3715093968363409
I_incremental_D_,8,[8],0.5198309638703219
I_incremental_D_,9,[9],0.434001691871921
I_incremental_D_,10,[10],0.2254075130103455
I_incremental_D_,11,[11],0.3724861374615907
