RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.6476357593826904,0.1808954566564504,0.4121384100522711,0.16696575031455727,0.42167544801850837,0.47983391787560625,0.277290741218052,0.8037466009864851,0.8229545664110995,0.9649591345797869,0.7553630627566298,0.6659167725733186,usc_had
