run,fold,test_bases,RF
D_abrupto_I_,0,[0],0.1805796383453059
D_abrupto_I_,1,[1],0.1265508684863523
D_abrupto_I_,2,[2],0.246003996003996
D_abrupto_I_,3,[3],0.2153029205889452
D_abrupto_I_,4,[4],0.1970278044103547
D_abrupto_I_,5,[5],0.0704158790170132
D_abrupto_I_,6,[6],0.1605750487329434
D_abrupto_I_,7,[7],0.265658747300216
D_abrupto_I_,8,[8],0.3043369890329013
D_abrupto_I_,9,[9],0.0659730432726412
D_abrupto_I_,10,[10],0.2323630981746423
D_abrupto_I_,11,[11],0.2813898394314293
D_abrupto_I_,0,[0],0.1805796383453059
D_abrupto_I_,1,[1],0.12655086848635236
D_abrupto_I_,2,[2],0.246003996003996
D_abrupto_I_,3,[3],0.2153029205889452
D_abrupto_I_,4,[4],0.19702780441035475
D_abrupto_I_,5,[5],0.07041587901701324
D_abrupto_I_,6,[6],0.16057504873294348
D_abrupto_I_,7,[7],0.265658747300216
D_abrupto_I_,8,[8],0.3043369890329013
D_abrupto_I_,9,[9],0.06597304327264128
D_abrupto_I_,10,[10],0.23236309817464232
D_abrupto_I_,11,[11],0.2813898394314293
