run,fold,test_bases,RF
D_abrupto_I_,0,[0],0.1910327593954666
D_abrupto_I_,1,[1],0.1275178051119045
D_abrupto_I_,2,[2],0.2590346631924122
D_abrupto_I_,3,[3],0.2187170982897675
D_abrupto_I_,4,[4],0.2317748761024061
D_abrupto_I_,5,[5],0.0659150186256018
D_abrupto_I_,6,[6],0.1643403906532918
D_abrupto_I_,7,[7],0.2546215077654694
D_abrupto_I_,8,[8],0.2451369543513626
D_abrupto_I_,9,[9],0.0673362716666909
D_abrupto_I_,10,[10],0.2369681929959317
D_abrupto_I_,11,[11],0.2633135470490395
D_abrupto_I_,0,[0],0.1910327593954666
D_abrupto_I_,1,[1],0.12751780511190453
D_abrupto_I_,2,[2],0.25903466319241225
D_abrupto_I_,3,[3],0.2187170982897675
D_abrupto_I_,4,[4],0.23177487610240619
D_abrupto_I_,5,[5],0.06591501862560188
D_abrupto_I_,6,[6],0.1643403906532918
D_abrupto_I_,7,[7],0.25462150776546943
D_abrupto_I_,8,[8],0.24513695435136268
D_abrupto_I_,9,[9],0.06733627166669098
D_abrupto_I_,10,[10],0.2369681929959317
D_abrupto_I_,11,[11],0.2633135470490395
