run,fold,test_bases,RF
I_incremental_I_,0,[0],0.45111111111111113
I_incremental_I_,1,[1],0.18763440860215053
I_incremental_I_,2,[2],0.11735232067510548
I_incremental_I_,3,[3],0.39643237486687966
I_incremental_I_,4,[4],0.20630749014454666
I_incremental_I_,5,[5],0.15092290988056462
I_incremental_I_,6,[6],0.3495065789473684
I_incremental_I_,7,[7],0.4552117263843648
I_incremental_I_,8,[8],0.008360302049622438
I_incremental_I_,9,[9],0.25109649122807015
I_incremental_I_,10,[10],0.17994791666666668
I_incremental_I_,11,[11],0.233493077742279
