run,fold,test_bases,RF
I_incremental_I_,0,[0],0.4543235877553174
I_incremental_I_,1,[1],0.15640407007632598
I_incremental_I_,2,[2],0.14026546350658864
I_incremental_I_,3,[3],0.30978171896092155
I_incremental_I_,4,[4],0.17857142857142858
I_incremental_I_,5,[5],0.1780909673286355
I_incremental_I_,6,[6],0.29709674086035787
I_incremental_I_,7,[7],0.4146334181867559
I_incremental_I_,8,[8],0.013135593220338982
I_incremental_I_,9,[9],0.2611074518269518
I_incremental_I_,10,[10],0.16395083287118625
I_incremental_I_,11,[11],0.20581688323418146
