run,fold,test_bases,RF
dados_mhealth,0,[0],0.9209946438745569
dados_mhealth,1,[1],0.8306815282618065
dados_mhealth,2,[2],0.8594056877057843
dados_mhealth,3,[3],0.914035359018436
dados_mhealth,4,[4],0.9712208061968014
dados_mhealth,5,[5],0.8556475160080017
dados_mhealth,6,[6],0.8912521427705491
dados_mhealth,7,[7],0.9703504091612646
dados_mhealth,8,[8],0.9573163708973969
dados_mhealth,9,[9],0.9551786539773768
