RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9254328348268903,0.7957755284151864,0.7582745554608743,0.834586790877532,0.467067192304642,0.3187399203523507,0.6770919912140156,0.7587988841495372,pamap2D
