run,fold,test_bases,RF
I_gradual_I_,0,[0],0.35787486515641853
I_gradual_I_,1,[1],0.295
I_gradual_I_,2,[2],0.17661290322580644
I_gradual_I_,3,[3],0.060534591194968554
I_gradual_I_,4,[4],0.14321192052980133
I_gradual_I_,5,[5],0.24031007751937986
I_gradual_I_,6,[6],0.5758064516129032
I_gradual_I_,7,[7],0.16996699669966997
I_gradual_I_,8,[8],0.4017857142857143
I_gradual_I_,9,[9],0.3182059447983015
I_gradual_I_,10,[10],0.2810781078107811
I_gradual_I_,11,[11],0.33226495726495725
