RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9559388815902752,0.6823002755631307,0.590711202743498,0.9895232604673875,0.9188405467246383,0.915406396464641,0.8605982315891905,0.7659279587814116,pamap2D
