scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,GeometricMovingAverage,0.3805936425924294,0.034599422053857215,0.0017884404008502496,126.85443645343184,11.532221495766532,0.03597392378111087,19.290393967181444,1.7536721788346767,0.0727755906924495,1.9503013398498292,0.17730012180452992,0.026828405299820297,148.47572540305555,13.497793218459595,0.06392998490774031,0.00742981565424799,0.00024246425815779564,0.0075125631658982004,0.0003270979537157232,2595860,259586
drift,CUSUM,0.1579323112964625,0.014357482845132956,0.0019056164107483368,126.72594152204692,11.520540138367902,0.058091746624360584,14.168957414105535,1.2880870376459577,0.022475129444641227,1.4135595727711912,0.12850541570647192,0.019049023491472073,142.4663908202201,12.951490074565465,0.06431060069143316,0.005396509875170773,3.582840028816278e-05,0.005384829946598,5.223997482439413e-05,2625530,262553
