fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,baseline,,0.0,0.0,0.1454716697335243,0.0012733545154333,0.1467450242489576,244293,18260,0.0005954803032977,6.973463939941465e-05,0.0
1,baseline,,0.0,0.0,0.0135470479726791,0.0012246016412973,0.0147716496139764,241026,21527,5.620575362275912e-05,5.688677666638828e-05,0.0
2,baseline,,0.0,0.0,0.0136045273393392,0.0013603754341602,0.0149649027734994,238073,24480,5.7144352107711735e-05,5.557089191831016e-05,0.0
3,baseline,,0.0,0.0,0.013612700626254,0.0012622475624084,0.0148749481886625,237073,25480,5.741986909624496e-05,4.953875833628129e-05,0.0
4,baseline,,0.0,0.0,0.0135024897754192,0.0012739114463329,0.0147764012217521,240047,22506,5.62493585648612e-05,5.660319231906743e-05,0.0
5,baseline,,0.0,0.0,0.0136472024023532,0.0013511572033166,0.0149983596056699,238912,23641,5.7122297759649104e-05,5.715313241050246e-05,0.0
6,baseline,,0.0,0.0,0.0146459359675645,0.001280965283513,0.0159269012510776,238990,23563,6.12826309367111e-05,5.436342076616174e-05,0.0
7,baseline,,0.0,0.0,0.0137449074536561,0.0012636464089155,0.0150085538625717,240832,21721,5.707259605723573e-05,5.817625380578794e-05,0.0
8,baseline,,0.0,0.0,0.0134105086326599,0.0013684071600437,0.0147789157927036,236892,25661,5.6610221673420426e-05,5.3326338024383946e-05,0.0
9,baseline,,0.0,0.0,0.0134500376880168,0.0012620370835065,0.0147120747715234,239360,23193,5.619166814846629e-05,5.441456833986911e-05,0.0
10,baseline,,0.0,0.0,0.0129248313605785,0.0017460417002439,0.0146708730608224,230032,32521,5.618710162315912e-05,5.368966822188585e-05,0.0
0,catch24,,0.0,0.0,0.2319613546133041,0.0187651328742504,0.2507264874875545,241584,18002,0.0009601685319114,0.0010423915606182,1515.3625970426947
1,catch24,,0.0,0.0,0.2585409302264452,0.0229752603918313,0.2815161906182766,238317,21269,0.0010848614669807,0.0010802228779835,1515.3625970426947
2,catch24,,0.0,0.0,0.2239732071757316,0.0229508839547634,0.246924091130495,235364,24222,0.000951603504256,0.0009475222506301,1515.3625970426947
3,catch24,,0.0,0.0,0.2765009310096502,0.0301667209714651,0.3066676519811153,234364,25222,0.0011797926772441,0.0011960479332116,1515.3625970426947
4,catch24,,0.0,0.0,0.2095109522342682,0.0211219415068626,0.2306328937411308,237338,22248,0.0008827535086428,0.000949386079956,1515.3625970426947
5,catch24,,0.0,0.0,0.1989157572388649,0.0216843765228986,0.2206001337617635,236203,23383,0.0008421389958589,0.0009273564779069,1515.3625970426947
6,catch24,,0.0,0.0,0.4075260311365127,0.0361850466579198,0.4437110777944326,236281,23305,0.0017247515929614,0.0015526731026783,1515.3625970426947
7,catch24,,0.0,0.0,0.2216710187494754,0.0193467736244201,0.2410177923738956,238123,21463,0.0009309097346727,0.0009014011845697,1515.3625970426947
8,catch24,,0.0,0.0,0.2094853892922401,0.0232896897941827,0.2327750790864229,234183,25403,0.0008945371324658,0.0009168086365461,1515.3625970426947
9,catch24,,0.0,0.0,0.2629427760839462,0.0220914147794246,0.2850341908633709,236651,22935,0.0011110993660873,0.0009632184338096,1515.3625970426947
10,catch24,,0.0,0.0,0.3679288700222969,0.0378114506602287,0.4057403206825256,227452,32134,0.0016176110564967,0.001176680483607,1515.3625970426947
0,drift,CUSUM,0.0182227436453104,11.653865244239569,1.3181822896003723,0.0997094847261905,13.089979762211442,244293,18260,0.0053959069216079,0.0054605413322119,0.0
1,drift,CUSUM,0.0136340763419866,11.589093714952469,1.3208186030387878,0.1169330757111311,13.040479470044374,241026,21527,0.0054799839147593,0.0054319262187546,0.0
2,drift,CUSUM,0.0179808121174573,11.46685853973031,1.2751203514635563,0.1297130528837442,12.889672756195068,238073,24480,0.0053560057270818,0.0052987358204143,0.0
3,drift,CUSUM,0.0129923000931739,11.489414611831307,1.2702247984707355,0.1354337837547063,12.908065494149923,237073,25480,0.0053579479673802,0.005315297635585,0.0
4,drift,CUSUM,0.0132225695997476,11.466964630410075,1.284660305827856,0.1204651072621345,12.885312613099812,240047,22506,0.0053517032323997,0.0053525774132291,0.0
5,drift,CUSUM,0.014248052611947,11.536621239036322,1.292173245921731,0.1270979717373848,12.970140509307384,238912,23641,0.0054085740604144,0.0053761673252986,0.0
6,drift,CUSUM,0.0134069491177797,11.547510746866465,1.2907190714031458,0.1266465857625007,12.978283353149893,238990,23563,0.0054007241784306,0.0053748073574035,0.0
7,drift,CUSUM,0.013681149110198,11.50103941373527,1.3016776535660028,0.1165128368884325,12.932911053299904,240832,21721,0.0054049198344323,0.0053640641263492,0.0
8,drift,CUSUM,0.0140786170959472,11.5050835236907,1.2769808638840914,0.1399128753691911,12.93605588003993,236892,25661,0.0053905613692488,0.0054523547550442,0.0
