run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.6162249283667621
D_recorrente_D_,1,[1],0.6620038468263683
D_recorrente_D_,2,[2],0.7401020587717755
D_recorrente_D_,3,[3],0.8281484257871065
D_recorrente_D_,4,[4],0.6320970293548954
D_recorrente_D_,5,[5],0.6586513329848406
D_recorrente_D_,6,[6],0.5513361462728551
D_recorrente_D_,7,[7],0.523292469352014
D_recorrente_D_,8,[8],0.5550653018002117
D_recorrente_D_,9,[9],0.5907740695439455
D_recorrente_D_,10,[10],0.6791659045180172
D_recorrente_D_,11,[11],0.7219808861859253
