run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.4483611626468769
I_recorrente_I_,1,[1],0.26070607896386044
I_recorrente_I_,2,[2],0.10777048486131696
I_recorrente_I_,3,[3],0.006847893753890849
I_recorrente_I_,4,[4],0.2549019607843137
I_recorrente_I_,5,[5],0.6700901278557955
I_recorrente_I_,6,[6],0.5868893011750155
I_recorrente_I_,7,[7],0.24796323375809484
I_recorrente_I_,8,[8],0.17672138136857812
I_recorrente_I_,9,[9],0.06085029216199879
I_recorrente_I_,10,[10],0.42120402712143
I_recorrente_I_,11,[11],0.23852840105114212
