RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.6892310814105947,0.634618376206882,0.5571694882939626,0.78323705866652,0.7670792822590571,0.9607358138831374,0.0,0.0,0.2945146499616274,0.31774842446797585,0.2735706414174276,0.22001044482614485,smartphone
