RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.6475868503094464,0.6443932782729819,0.6089899922183609,0.8098891108856172,0.8015360192385851,0.9677535317471261,0.0,0.006838265607225368,0.26808038003743445,0.2947472879283372,0.3771002024898327,0.129250322634333,smartphone
