run,fold,test_bases,RF
D_incremental_D_,0,[0],0.2560248150799332
D_incremental_D_,1,[1],0.3682852451325358
D_incremental_D_,2,[2],0.2349381741646935
D_incremental_D_,3,[3],0.26238119059529763
D_incremental_D_,4,[4],0.41686981960019504
D_incremental_D_,5,[5],0.029727704221833625
D_incremental_D_,6,[6],0.1309495619228037
D_incremental_D_,7,[7],0.13812154696132597
D_incremental_D_,8,[8],0.2431960049937578
D_incremental_D_,9,[9],0.14493791786055396
D_incremental_D_,10,[10],0.19289878113407524
D_incremental_D_,11,[11],0.6394625528738492
