RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8126875047594256,0.9032994124322419,0.8821365005716634,0.7757717994621711,0.5539269436253618,0.8885180162046569,0.892259081947442,0.825908517108971,0.6787217550129353,0.9975636262566289,0.5062556275213179,0.4974681430898736,usc_had
