feature,feature_importance_mdi
right_wrist_gyro_y__acf_first_min,0.0007820810565216832
right_wrist_gyro_y__whiten_timescale,0.0007690561361179514
right_wrist_gyro_x__stretch_high,0.0007284319908869086
right_wrist_acc_y__embedding_dist,0.0007121269903750917
right_wrist_acc_y__mode_5,0.0006769115936562053
right_wrist_acc_y__rs_range,0.0006212297522539139
right_wrist_gyro_x__whiten_timescale,0.000551613249907213
right_wrist_gyro_y__ami_timescale,0.0004934579226313904
right_wrist_acc_x__mode_5,0.0004534286765618897
right_wrist_acc_z__whiten_timescale,0.00034323137540713224
right_wrist_acc_y__transition_matrix,0.0003391639299842284
right_wrist_gyro_x__rs_range,0.0003359579457414233
right_wrist_gyro_y__stretch_high,0.0003251863667045008
right_wrist_acc_y__trev,0.00027705489737120067
right_wrist_gyro_y__periodicity,0.00018198970337715572
right_wrist_acc_z__dfa,0.00013158798026401518
right_wrist_acc_z__mode_10,0.00011532427776681527
right_wrist_acc_z__rs_range,0.00011152184024751588
right_wrist_acc_x__trev,9.299214498572581e-05
right_wrist_gyro_y__rs_range,8.575108101524968e-05
right_wrist_acc_z__trev,8.12908211373619e-05
right_wrist_acc_z__transition_matrix,6.391658583286844e-05
right_wrist_acc_z__mode_5,5.808485418259011e-05
right_wrist_gyro_x__dfa,3.968926170520074e-05
right_wrist_gyro_x__transition_matrix,3.689715345509158e-05
right_wrist_gyro_x__trev,2.513413474462198e-05
right_wrist_acc_x__outlier_timing_neg,2.3823645022976805e-05
right_wrist_gyro_y__transition_matrix,2.1284829526752188e-05
right_wrist_acc_z__outlier_timing_neg,1.3611001137533758e-05
right_wrist_gyro_x__mode_10,1.2292652357069314e-05
right_wrist_acc_x__outlier_timing_pos,1.1809737793415122e-05
right_wrist_gyro_y__mode_10,1.1110540564446819e-05
right_wrist_gyro_y__trev,9.500656108807044e-06
right_wrist_acc_y__outlier_timing_pos,8.322179427559862e-06
right_wrist_gyro_x__mode_5,7.031944402158946e-06
right_wrist_gyro_y__mode_5,5.3561977099159345e-06
right_wrist_acc_z__outlier_timing_pos,4.041185734406545e-06
right_wrist_gyro_y__dfa,2.7187397560380395e-06
right_wrist_acc_y__outlier_timing_neg,2.681664581084139e-06
right_wrist_gyro_y__outlier_timing_neg,9.7282904612112e-07
right_wrist_gyro_y__outlier_timing_pos,5.167325724311665e-07
right_wrist_gyro_x__outlier_timing_pos,5.02676383540478e-07
right_wrist_gyro_x__outlier_timing_neg,2.7032662487342945e-07
