run,fold,test_bases,RF
I_gradual_I_,0,[0],0.5622977346278317
I_gradual_I_,1,[1],0.2991666666666667
I_gradual_I_,2,[2],0.2954301075268817
I_gradual_I_,3,[3],0.0644654088050314
I_gradual_I_,4,[4],0.1136865342163355
I_gradual_I_,5,[5],0.269656699889258
I_gradual_I_,6,[6],0.3524193548387097
I_gradual_I_,7,[7],0.2494499449944994
I_gradual_I_,8,[8],0.4077380952380952
I_gradual_I_,9,[9],0.2940552016985138
I_gradual_I_,10,[10],0.2433993399339934
I_gradual_I_,11,[11],0.1581196581196581
I_gradual_I_,0,[0],0.5622977346278317
I_gradual_I_,1,[1],0.2991666666666667
I_gradual_I_,2,[2],0.2954301075268817
I_gradual_I_,3,[3],0.06446540880503145
I_gradual_I_,4,[4],0.11368653421633554
I_gradual_I_,5,[5],0.26965669988925806
I_gradual_I_,6,[6],0.3524193548387097
I_gradual_I_,7,[7],0.24944994499449946
I_gradual_I_,8,[8],0.40773809523809523
I_gradual_I_,9,[9],0.2940552016985138
I_gradual_I_,10,[10],0.2433993399339934
I_gradual_I_,11,[11],0.1581196581196581
