RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.978884174009632,0.8945047255221863,0.8817433478266183,0.9199188982100314,0.5927947554575328,0.049743660449242444,0.7644736273001198,0.8900044390500192,pamap2D
