run,fold,test_bases,RF
I_D_D_,0,[0],0.48058497226424607
I_D_D_,1,[1],0.5762535723564562
I_D_D_,2,[2],0.5796681590729523
I_D_D_,3,[3],0.34685759745425615
I_D_D_,4,[4],0.5640426084697324
I_D_D_,5,[5],0.6716604244694132
I_D_D_,6,[6],0.26798748696558916
I_D_D_,7,[7],0.5289340101522843
I_D_D_,8,[8],0.3793548387096774
I_D_D_,9,[9],0.7499371701432521
I_D_D_,10,[10],0.4686690833764889
I_D_D_,11,[11],0.7429859719438878
