fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24_drift,HDDMAverage,0.10475780256092548,31.286194629967213,4.3578163124620914,0.5160435792058706,36.2648123241961,332066,39283,0.013123343890859321,0.013136562360457975,2753.4559227842838
1,catch24_drift,HDDMAverage,0.13398455455899239,31.81279038079083,4.363383838906884,0.5073185916990042,36.81747736595571,332742,38607,0.013113414714424041,0.01314058568909794,2753.4559227842838
2,catch24_drift,HDDMAverage,0.10262979939579964,31.386518750339746,4.380489921197295,0.5088722426444292,36.37851071357727,333172,38177,0.013147833314916304,0.013329288384221632,2753.4559227842838
3,catch24_drift,HDDMAverage,0.10538644157350063,31.270908059552312,4.4344673082232475,0.5056714937090874,36.31643330305815,333401,37948,0.013300701882187658,0.013325379300861372,2753.4559227842838
4,catch24_drift,HDDMAverage,0.13983245566487312,31.73147632740438,4.480228627100587,0.4942752309143543,36.845812641084194,334633,36716,0.013388484181478177,0.013462120898636952,2753.4559227842838
5,catch24_drift,HDDMAverage,0.10199672542512417,31.37895531952381,4.404556423425674,0.4447729643434286,36.33028143271804,337034,34315,0.013068581874308451,0.012961473534705774,2753.4559227842838
6,catch24_drift,HDDMAverage,0.10348997451364994,31.289430927485228,4.396207168698311,0.472980422899127,36.262108493596315,334845,36504,0.013129081123201216,0.012956947811174858,2753.4559227842838
7,catch24_drift,HDDMAverage,0.1033285278826952,31.395671349018812,4.3561609126627445,0.4700082689523697,36.32516905851662,334920,36429,0.013006571457848873,0.012902035986504424,2753.4559227842838
8,catch24_drift,HDDMAverage,0.10458435490727425,31.403734588995576,4.360567893832922,0.4976424053311348,36.36652924306691,333728,37621,0.013066233261317365,0.013227782497305622,2753.4559227842838
9,catch24_drift,HDDMAverage,0.137797674164176,31.582117499783635,4.410596212372184,0.46722602657973766,36.59773741289973,335600,35749,0.013142420179893278,0.013069625068665911,2753.4559227842838
