feature,feature_importance_mdi
aly__mean,0.034102261897776626
aly__SD,0.02996366569222241
alz__SD,0.029294928751094025
alx__SD,0.025415736768749267
ary__mean,0.025258605464619662
ary__SD,0.020462266133563518
alz__mean,0.0204531875794686
glz__SD,0.01964089508546783
arx__SD,0.018987358931647883
score_aly,0.01599170781228107
score_arx,0.015004609491720467
score_alz,0.01484547746099557
arz__SD,0.014383744611735087
score_alx,0.014092602932064387
arx__mean,0.013571718370289814
score_ary,0.01344467026422472
ary,0.013284628886816054
ary__forecast_error,0.012167631223059059
arz__mean,0.012030464391392652
gly__SD,0.011452192732215188
aly__low_freq_power,0.010975872857918973
score_arz,0.010685799796844794
ary__low_freq_power,0.010101404790662533
ary__acf_timescale,0.010057446101981064
alz,0.010023068030478846
gly__mean,0.009609754413554961
aly,0.009318811785937308
aly__acf_timescale,0.008975731549816639
alz__forecast_error,0.00894583527276577
ary__centroid_freq,0.00878405544242953
gry__SD,0.008783171202291227
score_glx,0.008557474625820795
gly,0.008501653526200621
glz__forecast_error,0.008438927904650109
alz__acf_timescale,0.008431030908330741
gry__mean,0.008185312799516047
ary__entropy_pairs,0.008004122346843761
arx,0.007621033576752687
glx__SD,0.00753686656560246
aly__high_fluctuation,0.007393135781094277
score_gry,0.00718632789999849
alz__embedding_dist,0.0070912213746184135
aly__entropy_pairs,0.007089208896938166
glz__ami_timescale,0.0070351248808615836
gry,0.00702340924449404
alx__mean,0.006882749160802702
arz__entropy_pairs,0.006858261038528054
alz__centroid_freq,0.006769218655480018
ary__stretch_high,0.006540928142567423
ary__high_fluctuation,0.0065241935902050855
alz__low_freq_power,0.00623354092332731
glz__entropy_pairs,0.005864692725697449
ary__ami2,0.005791911481244203
grx__SD,0.005746862040551037
aly__mode_10,0.0056409844463337164
score_gly,0.005585863474501123
grz__SD,0.005449966477417612
glz__acf_first_min,0.00531366634563238
glz__mean,0.005289394667070276
score_grz,0.005275759441558591
gly__ami_timescale,0.005223243070215301
ary__embedding_dist,0.005127112925030713
aly__forecast_error,0.0050872834451185685
alz__ami2,0.005079612018994205
aly__stretch_high,0.0050733775336973454
alz__acf_first_min,0.005002786685722194
gly__forecast_error,0.00497122231913844
ary__acf_first_min,0.004877069254226588
glz__acf_timescale,0.004828525630943689
aly__ami2,0.004813194639223009
glz__whiten_timescale,0.004809921946277647
alx,0.0048028238418335225
arz,0.0047516631803891105
gly__entropy_pairs,0.004470149976425109
aly__centroid_freq,0.004380265361345116
grx__stretch_decreasing,0.004363339253208574
glx__mean,0.00428292071446935
glz__centroid_freq,0.004190540772818414
gly__acf_first_min,0.004105010826355813
aly__stretch_decreasing,0.004085593355968686
score_glz,0.0040832817745964645
gry__stretch_decreasing,0.003972450434783696
gly__centroid_freq,0.003955190908905414
gly__high_fluctuation,0.003929217028142652
grz__stretch_decreasing,0.003925392023435981
gry__high_fluctuation,0.003921981279425562
glx__stretch_decreasing,0.0039032919675735223
glz__embedding_dist,0.0038937694030450644
arx__entropy_pairs,0.0038681248386978925
