run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.10192824456647444
I_recorrente_I_,1,[1],0.6241860014571925
I_recorrente_I_,2,[2],0.0030668706044574977
I_recorrente_I_,3,[3],0.021459456912549295
I_recorrente_I_,4,[4],0.24975120656927338
I_recorrente_I_,5,[5],0.5368837242714335
I_recorrente_I_,6,[6],0.11044340857151151
I_recorrente_I_,7,[7],0.18505142780484812
I_recorrente_I_,8,[8],0.2749462418631163
I_recorrente_I_,9,[9],0.48661275711532553
I_recorrente_I_,10,[10],0.38704576811353086
I_recorrente_I_,11,[11],0.2717160702000619
