feature,feature_importance_mdi
chest_mag_y__mean,0.041876677874444615
chest_acc6_y__SD,0.0383681520022379
chest_acc6_z__mean,0.03621659172965711
chest_acc16_z__mean,0.03497067545492734
chest_acc16_y__mean,0.03366573365288519
chest_acc16_y__SD,0.031025425750390807
chest_mag_x__mean,0.028673626172226886
chest_mag_z__mean,0.02600940599961773
chest_gyro_y__SD,0.02366738927114804
chest_gyro_z__SD,0.022199577932191433
chest_acc6_y__mean,0.021878677845873343
chest_acc6_z__acf_timescale,0.02053742561617914
chest_acc6_z__forecast_error,0.01738419952660226
chest_acc6_x__forecast_error,0.017160674061219613
chest_gyro_y__mean,0.016837094953195117
chest_acc6_z__low_freq_power,0.01673262131313287
chest_acc16_x__forecast_error,0.01636899256905358
chest_acc6_z__stretch_high,0.015747464180806966
chest_mag_x__entropy_pairs,0.015219876965972013
chest_mag_x__SD,0.013862840405848748
chest_acc16_x__SD,0.012692507471982306
chest_mag_x__embedding_dist,0.012292475479462339
chest_acc6_x__SD,0.01199750939187239
chest_acc16_z__forecast_error,0.011900931304828376
chest_gyro_x__SD,0.011505969908432763
chest_acc16_z__acf_timescale,0.01048524939120672
chest_gyro_y__forecast_error,0.009983164663607203
chest_acc16_z__whiten_timescale,0.009703674009075777
chest_acc16_z__low_freq_power,0.00953290959834678
chest_acc16_x__low_freq_power,0.009115162809698563
chest_acc6_y__periodicity,0.009084522687650214
chest_acc6_x__low_freq_power,0.009049578957752326
chest_acc16_y__periodicity,0.008991665006534385
chest_acc6_z__SD,0.008777700955346442
chest_gyro_y__low_freq_power,0.008758360261108458
chest_mag_x__ami2,0.008376767029625861
chest_gyro_y__acf_timescale,0.007751007469081297
chest_gyro_x__acf_timescale,0.007376071538377034
chest_acc16_x__centroid_freq,0.006975657639880498
chest_acc6_z__whiten_timescale,0.006771928574769501
chest_acc16_x__acf_timescale,0.006762703012363513
chest_acc16_z__SD,0.006709531015091423
chest_acc16_z__stretch_high,0.0066175144482119065
chest_mag_x__forecast_error,0.006556079758289825
chest_acc6_x__centroid_freq,0.005638224412266102
chest_acc16_y__forecast_error,0.005637277269683336
chest_gyro_y__entropy_pairs,0.005382781102822153
chest_acc6_y__whiten_timescale,0.005370474457634116
chest_acc16_y__trev,0.005280317797053259
chest_acc6_y__forecast_error,0.0052182258209959725
chest_gyro_y__ami2,0.00519384517876283
chest_mag_y__SD,0.005146009206410649
chest_acc16_y__centroid_freq,0.005081262986817299
chest_acc6_x__entropy_pairs,0.004962726851122425
chest_mag_x__acf_first_min,0.0049544039853194706
chest_acc6_z__centroid_freq,0.004860914048277402
chest_gyro_x__low_freq_power,0.004619420256830933
chest_acc16_y__acf_first_min,0.004610801185479139
chest_acc16_y__whiten_timescale,0.004525567578252404
chest_gyro_x__forecast_error,0.004379822702418082
chest_mag_x__ami_timescale,0.004368300958124144
chest_gyro_z__entropy_pairs,0.004231767726614706
chest_gyro_y__embedding_dist,0.004170671028805807
chest_acc6_z__ami2,0.004155359773006781
chest_mag_z__SD,0.004076273543767282
chest_mag_x__centroid_freq,0.003745359004015791
chest_acc16_z__centroid_freq,0.003692701199789829
chest_gyro_y__stretch_high,0.0036781584957211884
chest_mag_y__entropy_pairs,0.0036746909458101286
chest_gyro_y__centroid_freq,0.0036727072917888707
chest_acc6_y__trev,0.0036353846690770886
chest_mag_z__entropy_pairs,0.0036078890896629246
chest_acc6_z__periodicity,0.0035344621013619387
chest_acc16_x__stretch_high,0.0035047047826801798
chest_acc16_z__periodicity,0.003424845106615573
chest_acc6_y__low_freq_power,0.003325520091600042
chest_gyro_x__centroid_freq,0.003293133107953556
chest_mag_z__embedding_dist,0.003244830813870569
chest_mag_z__acf_timescale,0.0032357038023983473
chest_acc6_x__acf_timescale,0.0031600665419516433
chest_gyro_z__acf_timescale,0.003117853910436365
chest_acc6_x__stretch_high,0.003116699271284979
chest_acc6_y__centroid_freq,0.0030503777600673866
chest_acc16_y__acf_timescale,0.0030253729925205793
chest_acc16_y__low_freq_power,0.0030224351105181116
chest_acc16_x__entropy_pairs,0.002898318351138668
chest_acc6_z__trev,0.002894670720327548
chest_acc6_y__stretch_high,0.00287727665478915
chest_temperature__mean,0.0028704078452107635
chest_acc6_x__whiten_timescale,0.0028654329197878477
chest_acc6_z__transition_matrix,0.002793359096595063
chest_acc6_z__entropy_pairs,0.0027304762122427563
chest_mag_z__centroid_freq,0.0027124283343485374
chest_mag_y__centroid_freq,0.0027093842883266317
chest_acc16_y__stretch_high,0.0026662630005872857
chest_acc16_z__trev,0.0026158451329127016
chest_acc16_x__whiten_timescale,0.002593922621887735
chest_acc16_x__mean,0.002589773516690272
chest_mag_z__forecast_error,0.002520419284286625
chest_acc16_z__ami2,0.0025126841714620003
chest_acc6_z__embedding_dist,0.002471002845366612
chest_mag_z__ami2,0.0024494941424923144
chest_acc6_y__ami_timescale,0.002395051047701843
chest_acc6_x__mean,0.002219186277427535
chest_mag_x__high_fluctuation,0.0021917500127684323
chest_mag_y__whiten_timescale,0.0021911258305230812
chest_gyro_x__ami_timescale,0.0021732505824803346
chest_acc16_y__ami2,0.0021351691136885483
chest_mag_x__acf_timescale,0.0021292639946489545
chest_gyro_z__forecast_error,0.0020712138041341106
chest_gyro_y__whiten_timescale,0.0020576626892221212
chest_gyro_z__dfa,0.002054571918508168
chest_mag_y__embedding_dist,0.0020519625864469392
chest_gyro_z__low_freq_power,0.0020011909185150677
chest_acc6_y__acf_timescale,0.001963606243607872
chest_acc6_y__embedding_dist,0.0018920384298600447
chest_gyro_z__centroid_freq,0.0018637812931405055
chest_acc16_y__ami_timescale,0.0018426481350566778
chest_gyro_y__transition_matrix,0.0016776597890880585
chest_acc6_y__acf_first_min,0.0016584916955073887
chest_acc16_z__entropy_pairs,0.001522155106747246
chest_acc16_x__ami2,0.0014983064808759916
chest_mag_y__acf_timescale,0.0014198390449570155
chest_acc6_x__ami2,0.0013558289795391606
chest_acc6_y__entropy_pairs,0.001283329771162861
chest_acc6_z__ami_timescale,0.0012619702590516567
chest_acc16_z__acf_first_min,0.001234019531716886
chest_gyro_z__embedding_dist,0.001204892118658746
chest_acc16_z__embedding_dist,0.0011996751247101884
chest_acc16_z__ami_timescale,0.0011832533102368648
chest_gyro_x__acf_first_min,0.0011826114880105364
chest_mag_x__low_freq_power,0.001155932340836163
chest_gyro_y__ami_timescale,0.0011279552567055957
chest_mag_z__acf_first_min,0.0010813870974992997
chest_mag_x__stretch_high,0.0009685196905536562
chest_acc6_z__acf_first_min,0.0009663146126701867
chest_acc16_y__entropy_pairs,0.0009320485463462698
chest_gyro_z__mean,0.0009028527105721516
chest_acc16_x__embedding_dist,0.0008505122503604146
chest_mag_x__stretch_decreasing,0.0008309652190401663
chest_mag_y__ami2,0.0008208734875604069
chest_acc6_z__high_fluctuation,0.0008043416444350189
chest_acc6_y__ami2,0.0007933241774613208
chest_mag_y__high_fluctuation,0.0007491429324191243
chest_mag_y__low_freq_power,0.0006981280157796354
chest_mag_y__stretch_decreasing,0.0006883436420991701
chest_mag_z__low_freq_power,0.0006638335050117935
chest_gyro_y__periodicity,0.0006129618173725653
chest_mag_y__forecast_error,0.0005980382058886207
chest_acc16_x__acf_first_min,0.0005419573766730923
chest_gyro_y__acf_first_min,0.0005264476016696272
chest_acc6_x__embedding_dist,0.000520196034221229
