run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.06496549830832715
I_recorrente_I_,1,[1],0.050260787508184336
I_recorrente_I_,2,[2],0.05499473265418194
I_recorrente_I_,3,[3],0.19602338800213026
I_recorrente_I_,4,[4],0.020586756442151667
I_recorrente_I_,5,[5],0.5565389608481746
I_recorrente_I_,6,[6],0.4693019364155334
I_recorrente_I_,7,[7],0.0
I_recorrente_I_,8,[8],0.3430429234132223
I_recorrente_I_,9,[9],0.1487475776845492
I_recorrente_I_,10,[10],0.2204832212549643
I_recorrente_I_,11,[11],0.22139246361788548
