RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8602689889126456,0.7507534651392892,0.8097901227620925,0.7021610037885063,0.8384006457698856,0.8347042333780618,0.9169062320242795,0.8889299868073353,0.7097537811640476,0.5702378146022357,0.8823319569946501,0.8372287725327681,0.8850630350041083,ward
