run,fold,test_bases,RF
I_incremental_D_,0,[0],0.04340046433383292
I_incremental_D_,1,[1],0.20813112368816805
I_incremental_D_,2,[2],0.15317949329180747
I_incremental_D_,3,[3],0.2407734748276453
I_incremental_D_,4,[4],0.2681386533733153
I_incremental_D_,5,[5],0.12844932807294945
I_incremental_D_,6,[6],0.3029276689292075
I_incremental_D_,7,[7],0.2690879561883869
I_incremental_D_,8,[8],0.5076448111858064
I_incremental_D_,9,[9],0.4235477085003935
I_incremental_D_,10,[10],0.1323940714406736
I_incremental_D_,11,[11],0.26747046458276225
